names,dates,latitude,longitude,categorical,quant1,quant2,quant3
b'Cansas',1478079631.39,76.5678966461,74.8356531717,Category00,1.28441309488,-17.6849068085,1237.36963525
b'Geneieve',1466991555.11,11.2838660677,125.796227641,Category05,1.2217481953,-28.8370664479,1493.60488735
b'Aalok',1472047167.34,36.5428879971,-72.9443700857,Category00,0.413979250198,20.8161040425,3027.88936221
b'Nicholes',1477941839.48,28.7801914474,-113.521081106,Category09,1.41700425051,-19.0989797584,3485.26943214
b'Makyle',1463416818.66,26.0430977238,46.9768403492,Category07,3.41838503482,28.8695665805,2730.31928405
b'Kanylah',1452097973.89,58.4404828708,-158.553757253,Category06,1.13858391125,-21.6308922148,1895.10761089
b'Charmin',1461215018.15,56.7236489786,-18.0126564181,Category02,3.46896214903,-29.0449291402,3039.77487725
b'Chloeann',1455979946.99,4.70704549142,55.2200979386,Category06,1.94281043923,-23.5027565403,2688.14018943
b'Tekeria',1477820654.61,-1.06393008092,-97.8783873272,Category08,2.75255914341,22.5866352607,464.86371554
b'Adayla',1458750958.81,-14.9767687653,-75.0199906912,Category02,0.795538707491,3.03859168168,4603.95988671
b'Olman',1476977406.98,42.7277937964,72.9740387352,Category02,2.10351052428,-13.7902169431,8844.7113809
b'Tyesa',1467433458.61,-40.801186008,108.963509039,Category05,1.60377422513,24.6327850218,5941.79659334
b'Royal',1479871187.59,-6.69441161665,170.448376701,Category04,1.44579133592,11.1270199797,9362.99136109
b'Gwendolen',1482703548.35,-41.6594311134,-165.633372646,Category06,0.967961668534,23.4415997148,2247.57337863
b'Kenora',1477576816.38,-89.876195411,-112.023468909,Category07,0.160015194608,-21.1610280939,9996.20268602
b'Sonja',1473089594.87,-66.9597585801,-138.847701606,Category02,1.00881803756,2.88990235789,2481.1569085
b'Roston',1468412831.52,51.6146159873,-33.476967351,Category05,1.52165607372,0.628958137611,998.135064162
b'Taivion',1476634299.07,-84.9584691932,-159.431371821,Category02,3.12390368746,26.9339808059,9694.93058682
b'Trivia',1464133563.17,-42.393684169,-131.774635097,Category07,1.92738509125,5.7856137064,798.801102932
b'Makaleb',1470000119.36,-86.9134690746,88.5589491956,Category07,3.35124294064,-19.0133186779,832.818596786
b'Abdulqadir',1479375875.71,65.6782312586,-55.0791153389,Category00,3.03284540162,13.3714805258,5004.60658644
b'Lennox',1470638104.76,64.5646061997,61.2755593499,Category08,0.309405740369,-29.6573157602,714.177241572
b'Keaston',1455333335.79,26.7860949352,-88.9408684099,Category09,1.06280019347,10.7694579325,3868.84663927
b'Keliyah',1454507155.44,36.4131452781,166.123713412,Category04,2.89716815436,-27.8769472499,1043.67885833
b'Hess',1459850511.05,-69.3215690195,49.5052805127,Category02,1.02726682213,6.65548310444,8517.58986466
b'Deloise',1475332550.79,29.783502643,3.17551958756,Category02,1.62546430253,-16.1222189715,1642.6165949
b'Aissatou',1453732769.96,19.4868954759,-163.490089315,Category02,2.67179996908,-11.931265355,1374.63224594
b'Jaydean',1469598101.51,61.8786963999,117.586058227,Category00,2.39695506449,23.289470856,6661.33535932
b'Joycelynn',1469127813.66,-50.4181147624,-171.547892189,Category01,0.335771016101,28.4622877671,9213.29383705
b'Chanay',1469188965.14,-24.2936338543,-42.1967629382,Category02,1.23089823608,3.90884851058,1136.91549791
b'Giro',1472651093.77,54.9101909331,-1.65183083343,Category00,3.1587462283,-20.1721525422,4121.69476673
b'Daeveon',1469540468.55,33.6373845382,-35.673179543,Category00,0.41468016057,2.35181463137,1007.18575203
b'Joshuapaul',1463421538.63,54.7565606908,114.831736805,Category00,1.63790650621,5.60744778737,6240.36156696
b'Alyk',1460810877.87,-12.4187236342,139.235297582,Category07,1.11757508176,-13.7673828969,6907.48873028
b'Damontra',1452956368.07,27.3473449112,46.3588495487,Category03,1.85650127613,-2.85387433351,4309.79328762
b'Roly',1455134054.43,-74.7488242893,55.3603491317,Category08,1.82781359891,5.41653250991,3672.83103498
b'Edrees',1464925190.93,-6.31306399211,97.7381439039,Category04,3.28961116364,20.1967226996,9823.18705039
b'Kanwal',1472208915.04,41.0669529147,-20.5709094805,Category08,2.27586499031,23.8218124506,4812.34488827
b'Riuka',1467184024.66,-15.3626461656,63.5266700486,Category02,2.839149948,7.14546387572,8544.5884104
b'Jabri',1482901224.89,-57.4161383555,-33.3351692747,Category08,1.23738625066,-10.8570553321,9576.98294413
b'Tovias',1464137256.81,72.3133637111,84.470613522,Category01,1.80014288482,21.9905606536,3272.52277923
b'Jarade',1478018131.64,57.3218402263,-7.55797596241,Category08,3.33488742648,-2.09929939065,1656.16961673
b'Zitlalli',1475807407.12,33.0622107266,-67.7409029885,Category05,0.339456941,22.3681187692,8328.93367907
b'Emeril',1474141193.09,34.8309998027,147.947773844,Category04,1.62253584431,20.5676843811,9734.10136641
b'Sammul',1463767159.65,47.6993969142,55.0113461736,Category05,1.95203639826,5.51161967455,395.049087845
b'Mikeal',1477627670.57,82.9743569328,-98.0739179256,Category02,1.35007155173,-24.1485273501,8318.79475578
b'Blanchard',1457378992.67,-75.9715953452,-44.0984743875,Category01,1.55226386052,-17.7665894365,2479.81873862
b'Ajaden',1469216843.48,69.0311537269,98.7833430068,Category09,2.09624862397,9.0467074706,6739.25574423
b'Ronnay',1476212170.85,-36.6527750764,4.10431635287,Category09,0.487924246874,-4.48695885481,1852.37578685
b'Leahnna',1461538528.55,56.6485794985,-116.715921269,Category00,0.879631958877,-28.9214763907,9845.44508315
b'Zenolia',1468197101.73,-6.78109990984,-139.684261619,Category06,1.76863880622,18.2058336372,571.662109793
b'Rayleen',1457977608.15,45.6839900559,167.906114786,Category09,2.75746823607,-15.0931164477,8245.42060465
b'Tanetta',1458129951.58,41.2984034931,86.3487284003,Category07,2.8606959466,0.967227886982,695.999984527
b'Marquez',1466584013.71,-57.6041317863,-76.9407229459,Category04,2.43271151527,-21.4404339179,126.804490017
b'Donnitta',1464841543.4,-16.9369720348,96.1753703857,Category02,1.7339902003,-3.54548550214,9842.89033607
b'Laiten',1472235817.85,15.3685373529,76.4094740104,Category07,3.46658448916,18.7070052387,4915.49131934
b'Lycia',1467632251.32,11.1567243687,130.348267327,Category06,3.16533887441,18.0043424271,7042.90681128
b'Michele',1466867431.97,67.4039340811,25.3754278056,Category01,3.3979491407,19.4246783868,9783.62131541
b'Quintella',1471852958.62,-37.2721183899,52.4516196316,Category04,3.28114312161,-28.2757031988,8873.22753441
b'Gailen',1453851290.05,1.10192875311,-21.5292137422,Category06,1.48558288056,28.8094979981,5353.39385439
b'Foxx',1458291261.03,62.8660052747,-106.341587296,Category07,1.85335836681,-28.8070476884,5279.08341292
b'Emrey',1483001935.85,13.7742208569,-69.6125793887,Category06,2.12345179771,-9.34388391349,1462.30387339
b'Siboney',1460816467.89,16.7095655555,149.59474057,Category09,0.941533275028,27.9999097879,2426.71252117
b'Ravensimone',1475465337.59,-36.7004883834,124.110006936,Category05,1.42825116133,14.5245301249,8233.23928362
b'Bryauna',1474782009.4,53.5700534874,79.071877585,Category09,1.23372291267,-4.08464828067,6144.98411926
b'Oliviana',1477146619.91,33.5802049102,114.185454948,Category08,2.16320912393,27.2187824321,5864.19197572
b'Nyjah',1464794288.75,4.82807170911,135.002841376,Category04,0.690250699702,20.0921829758,8181.61409162
b'Dristen',1467036561.06,40.9479984895,41.3124996393,Category09,1.65746965007,9.12290536797,120.220071955
b'Tadeh',1464951211.02,-47.5618661343,-64.4269699846,Category06,3.03246760563,23.1075949663,9947.88432777
b'Angeliese',1474322384.2,9.46734034224,3.06450607608,Category00,2.06933963377,-16.3707138244,3418.67126269
b'Isac',1474524503.8,-72.0544314257,-140.748688111,Category02,1.42319131882,-16.2771190107,6703.10491274
b'Elliekate',1473319515.38,-46.5386933014,-102.300561244,Category09,1.17083214526,12.8736870162,3151.01877206
b'Jozyah',1477798506.6,1.96471193465,22.8353395953,Category09,2.26397433691,9.29887956847,5152.75275146
b'Sesalie',1460279401.07,-30.1167884793,88.6672588039,Category02,3.33426804675,28.0000298576,6466.26743187
b'Ataliah',1476792403.3,18.3816237721,15.9423103665,Category03,2.67510090712,-24.860255347,6188.14608405
b'Rowe',1465187859.17,-5.53686043027,-93.1042526917,Category04,1.44359258236,25.2840132735,617.678558117
b'Gerall',1456894183.47,60.0422378943,133.995498138,Category02,0.700662440675,-27.5553987823,6320.31159984
b'Sebastyn',1469482934.8,72.6122533794,-84.4943340999,Category05,0.0718805913129,-0.292857561925,7589.29813381
b'Jaeshawn',1464676490.52,24.8181706532,136.156000508,Category03,0.755607452279,-26.91344184,8896.99399693
b'Basir',1469481990.43,44.0715726083,21.1427054593,Category04,3.07791333182,7.65326416255,2934.537721
b'Nouchee',1454142180.0,67.286021335,-1.02581556821,Category00,1.63748778555,13.1070462313,8655.05634508
b'Aleyshka',1475715432.04,-1.02103898896,70.4253836361,Category04,1.65697067764,-22.0825479536,2193.13771673
b'Analecia',1481522799.44,4.85136993198,-83.7017624206,Category09,0.245406619785,29.525577642,4633.43512035
b'Rheyanna',1459532642.05,6.50658989429,-103.551905915,Category04,0.535974848214,1.76684443578,7947.17935307
b'Adelyna',1452295182.92,-63.6317733229,-154.088341349,Category04,0.0395817015506,-11.2473037462,5088.43215249
b'Louberta',1479199663.94,38.7331215627,78.4972969998,Category08,0.20300654788,18.6720198264,8481.34893765
b'Bijal',1475544671.5,-4.35885642157,-161.532419812,Category00,1.18113207684,14.0528735858,4575.44658848
b'Faisa',1474086384.62,-4.19955478452,-70.0576706804,Category06,0.570842545836,-28.1223354407,270.098910485
b'Shanrica',1468737762.99,-33.8312946368,-75.8364603743,Category08,2.71964052147,24.2652000048,4904.13130751
b'Audryna',1458865548.6,82.9488698149,-128.04532086,Category00,1.88846228905,-25.4973071716,3431.50498096
b'Yailyn',1477858063.11,-86.9855099391,38.670208616,Category03,0.443561540756,-15.1307513955,4364.63299748
b'Drishya',1466986930.57,58.344405275,12.7631291389,Category04,0.46434231819,17.1487512843,334.011517163
b'Rashaad',1463591834.71,-45.4523529251,-167.091524767,Category06,0.0657266497001,-14.8010753917,5477.40057142
b'Kalesa',1464975009.32,-72.7983741843,159.939692006,Category08,1.07473808679,23.1954724989,8809.96175143
b'Nataiya',1474531215.53,35.6531887406,113.45131411,Category08,0.523981638722,-7.43385614408,6528.68661951
b'Joquetta',1466055119.8,37.0676203307,157.881905073,Category07,0.587476519263,7.00235858358,2100.0505673
b'Danea',1476309473.22,8.68084262522,162.303019471,Category02,3.18278981086,8.65876371693,9742.71624022
b'Jade',1460316058.04,30.7699556608,13.7127441981,Category01,0.718532979486,-15.8196807737,4391.73971732
b'Arjit',1457082744.28,81.3262601134,53.6738927455,Category00,2.73313085835,-2.51035926578,4622.90733322
b'Grabriel',1463053296.94,39.0926325874,-12.1669734319,Category00,1.05540038787,7.03882504526,5758.65221229
b'Jaimal',1461285434.74,13.1028517341,-162.516191857,Category04,1.9364967145,4.83272587171,4784.48126488
b'Travian',1457581636.68,23.7156473286,41.3991724785,Category03,0.640737931253,8.97840771133,3515.01105521
b'Giannamarie',1483122818.59,-43.4495681134,-80.866509984,Category00,3.23454619579,19.0845591987,9210.36923749
b'Ladiamond',1470273988.7,-0.187024655328,-52.4229381741,Category04,1.65855709233,-21.3989482838,1985.68865021
b'Sherriann',1480879606.02,57.8361706742,129.748761762,Category09,2.05851167285,24.6870700361,281.269921172
b'Zanye',1457436958.96,28.4997522226,-94.2122131277,Category02,1.90990499925,-20.7025077177,200.215824049
b'Juden',1469898240.25,-10.1477174283,-138.375243317,Category06,1.61907472613,24.4208239798,6263.24096315
b'Damariona',1456778308.93,-62.0403600262,73.4837945336,Category00,0.527155850106,-19.7686967724,9927.98118076
b'Jaresha',1482530495.58,-65.8309467863,79.6642654871,Category04,3.43086197851,-2.04912339849,3269.57565533
b'Nechuma',1477218730.64,-85.7985879271,-8.36324254092,Category02,0.700946848981,-11.9890323146,261.1633529
b'Nekayla',1455711129.59,11.3181180064,70.2264357137,Category03,1.32016922466,-28.515309617,6444.38784339
b'Donquez',1472514880.59,50.0846879693,152.614194783,Category05,1.52467517401,1.04298562179,5956.67364377
b'Deniesha',1465243621.73,-40.9701318093,110.412819046,Category03,0.365765567627,-22.243439409,2001.65290867
b'Benino',1459772521.98,-0.673783070632,98.8965056153,Category01,0.886244137598,21.0987328951,5226.23832452
b'Krishina',1461330595.66,67.9154975657,129.854858271,Category02,1.57005384534,26.5982316689,1855.80105497
b'Heston',1468119073.84,-67.9955766937,-85.6370588504,Category02,0.597233510516,1.08096154301,9879.85898212
b'Danieljoseph',1474325748.72,-38.8837674792,-14.593694381,Category09,1.27450463132,16.1689614139,5048.1699569
b'Arveta',1470252201.08,24.9116888949,52.4862053196,Category06,1.05116648161,-5.3192531987,258.422269006
b'Cianan',1468220629.92,86.5767456984,161.357611018,Category03,2.76343232323,9.6010013464,8166.39098723
b'Trenay',1468953354.46,85.5279585525,-28.0886580719,Category01,1.24617606403,1.31321283324,251.549367513
b'Kalirose',1482759156.78,85.5964291552,-155.620537356,Category08,1.91968002655,-15.8346069889,2499.81243565
b'Dijana',1455647366.43,-6.59203250754,-124.249641815,Category07,0.890215938533,20.7757018796,7127.93024875
b'Militza',1465263440.5,-41.0396458337,-64.3121631552,Category05,1.89765500693,16.983126212,8772.03523479
b'Marliz',1476724083.05,-52.0393535238,35.6713948898,Category01,1.64296683461,-15.6636724804,6518.04188409
b'Mykle',1466188983.79,71.4304482668,-123.248775239,Category06,2.25049797302,16.7002069253,3920.32821812
b'Tesneem',1469295859.49,78.796270285,-75.2292526206,Category00,2.04265619611,12.5538179578,959.749093479
b'Velvia',1472790671.05,47.1905347463,32.1812175674,Category07,0.372407622373,28.332356656,7637.68247773
b'Vikky',1479034696.92,48.1969657468,-157.834861608,Category05,0.0712672173465,-19.599202199,6504.2967766
b'Mylaya',1474096431.44,-58.2925958897,-131.098328859,Category08,2.9047099061,-22.8551306065,715.963079882
b'Heathcliff',1459042275.76,86.4784679563,177.338493142,Category06,1.5398373651,1.78676980381,8067.11969131
b'Paisely',1463948597.58,50.5888068132,121.160701173,Category09,0.885916206195,-7.51574623995,8304.55231976
b'Shatori',1473649514.72,30.1092964548,-90.3840852098,Category07,0.552802211712,22.7602549598,2223.63287672
b'Laline',1466225206.8,79.8900056143,148.390240655,Category00,1.40815844605,23.9841361278,9772.41970667
b'Dennetta',1459671374.19,49.2466765043,69.9892321422,Category09,0.0961563399649,24.544943604,1736.1636078
b'Mykelti',1476201675.3,-23.8627146426,74.7822493474,Category03,0.0812972991811,4.87809008741,9401.55234094
b'Shenoah',1472515446.0,28.7297754714,57.9524072133,Category06,0.815145796868,9.51702285124,9786.0462366
b'Tuyen',1472181484.57,-41.5141545438,-144.980851963,Category01,0.603089128843,20.2132646254,2817.30267118
b'Canin',1481526997.7,9.76272735288,114.314740936,Category08,3.11645763824,-15.2495614659,4557.63848193
b'Darrelle',1458689273.53,-48.3134039409,-121.402047811,Category01,2.33993571772,5.52644216771,4255.62613616
b'Timon',1475849993.76,-54.5303574783,-133.608555608,Category05,1.4652893746,-10.4892413822,7487.12429003
b'Kristamarie',1465346114.36,4.46047951101,-36.793781394,Category09,1.95518204327,27.2149955747,1775.37311791
b'Loyette',1475855890.1,0.315505441428,-87.6943096337,Category07,0.175201998991,-2.90543622288,1330.07976763
b'Camen',1455266861.5,-63.4049314346,1.38609959585,Category08,1.20882099144,-20.0837091672,148.395574551
b'Mulani',1464753722.96,55.5912387802,47.4702857362,Category04,0.408257775549,-22.4475208171,8261.19609972
b'Welburn',1469191795.54,-2.48367123215,-0.515870801339,Category00,0.382851192545,27.0175568096,7159.47673282
b'Airelle',1473290340.53,-85.1807820497,154.735475351,Category05,2.3991643561,-29.9701898716,7688.73852165
b'Kamaren',1480133893.05,24.2082181436,-122.006284176,Category07,0.0423346111257,27.3809355125,9764.56418702
b'Kirubel',1477807711.47,-41.9166889846,-103.081112034,Category02,0.613884035414,-4.71412427053,1576.93796364
b'Deontez',1458618809.67,21.325957896,-169.715542307,Category03,0.247461559696,-7.95603144161,2483.31868495
b'Tyece',1471298837.66,55.9014064022,-52.7387388579,Category04,1.08595427548,-13.3487075621,9766.01019594
b'Tristany',1477144618.42,3.76007541486,-7.9365088592,Category02,2.66500297335,-24.1478414652,4765.64040717
b'Brijet',1472250633.76,-43.6705235011,129.485163227,Category05,2.1646221819,-27.2574956781,7377.46888732
b'Jarian',1469586116.84,-27.5326717007,105.301399587,Category06,3.4457604481,18.4144113278,4798.98792715
b'Daijiah',1459726554.42,86.6719603773,100.664701943,Category01,2.81280279868,26.7974622709,3913.49551682
b'Danton',1472613649.28,-64.0858464706,30.258256685,Category05,1.07219714202,-12.3610947141,3160.79701273
b'Sakina',1470703567.19,33.5579999026,110.857921417,Category04,0.104755485369,9.25794475029,7623.43831562
b'Avram',1452527371.51,60.0387631336,-57.5240110012,Category08,1.81652309828,-18.3262676697,5374.55572607
b'Malialani',1456636289.72,43.0678647272,134.682896793,Category01,2.7559060657,-17.6781469868,2388.24650507
b'Monquie',1470223787.08,89.6113758038,-8.24428289731,Category03,3.25165871975,-18.0992791447,1921.26382281
b'Moultrie',1451833546.5,21.6209810719,56.3434400119,Category00,2.83145234677,25.5363232824,4788.15434724
b'Haseeb',1469892726.03,-5.59229268012,79.4144977026,Category02,1.20940215291,-20.0968192142,628.606106942
b'Milenna',1471065812.02,74.1935667792,61.7472379317,Category02,1.56747314553,8.47505165963,9306.89073538
b'Chamarra',1463438269.68,-18.4849066015,-77.6236749753,Category06,1.15647192091,8.56283875413,431.87368442
b'Avilyn',1473844095.47,64.0539903069,-39.7248997721,Category06,3.41847126334,-22.580547825,6305.69484762
b'Nellye',1467246748.85,72.0101801071,-66.6182956778,Category03,0.288261214358,-27.9369513344,7591.79318014
b'Sharitza',1473034278.57,89.3628521794,105.451685942,Category05,2.6659532459,4.18245679399,1303.54105003
b'Paightyn',1472977309.67,30.016274135,150.287936355,Category05,1.87731842098,28.2130294586,6816.45186717
b'Miroslava',1463415440.68,33.1314587912,-2.73092647942,Category03,3.00379704374,-3.18327993345,1704.56408628
b'Skyrah',1464952318.7,51.7070483848,-140.262333323,Category07,2.45712184588,9.46176032165,5379.78496179
b'Kyeisha',1456569056.88,80.4228924192,-46.3403492276,Category00,0.0313408898477,-19.1528428832,5412.19251729
b'Lorria',1453994500.36,74.6165627285,109.243849588,Category00,3.00466070261,-6.14692034961,216.988563703
b'Jermeisha',1467580306.53,78.197166327,-39.684442507,Category07,0.0654925408316,8.90196914509,6526.90278127
b'Tnisha',1452858596.8,-39.1144098847,163.507044342,Category07,2.81032369907,-20.717407552,5736.82674639
b'Loray',1469436059.94,-20.4773078245,-130.455165677,Category07,2.41038078977,-18.6205414093,7910.85161277
b'Kenzell',1462414401.65,-74.1412794561,-178.148204447,Category03,0.85296718888,-0.727758799584,7413.4464792
b'Ladre',1481434665.69,-49.6758805052,102.416746942,Category03,0.115607140348,23.4873301514,68.7138994436
b'Tyajah',1480197969.58,14.7468195151,125.94756672,Category05,3.1912380468,19.2804125807,6295.73290319
b'Syndee',1457537065.24,56.5103593683,138.33682672,Category09,2.13278637554,-26.744529836,9532.49674858
b'Martajah',1454388561.42,-19.4436217437,-14.5079415281,Category04,0.441176641757,8.90560596872,9714.75903203
b'Serel',1472002169.69,-8.28420124459,79.0147447957,Category07,3.21854965126,3.69081158174,5179.48842033
b'Kyandre',1472636568.33,44.6115319441,115.967932217,Category04,3.29224445052,4.30227100111,1229.89212235
b'Talyah',1471991516.08,-85.7743593103,-161.357398922,Category09,0.050323039034,-17.8302007287,4685.2325915
b'Lanye',1476874345.56,60.4170796768,-146.274659705,Category07,0.0273631606742,26.6949199843,6716.56837344
b'Jazin',1481926327.05,-79.1366954296,42.2936239172,Category05,2.03824773636,9.96747408947,817.930305986
b'Kadijatu',1460932842.35,-59.0088197975,-100.451536705,Category05,1.27682363966,-14.0314856662,9572.3213746
b'Legion',1451823813.51,46.0122091074,6.11113508684,Category04,2.51869316614,22.6582757054,1115.75698514
b'Reannen',1452921368.83,46.6745602468,-155.857248347,Category07,3.37052258075,-12.854529632,2923.44932529
b'Jennefer',1455485836.6,75.0661944944,101.168139036,Category03,1.2792212877,-17.0670559387,8137.94433742
b'Nazly',1480526709.88,-49.9619319315,136.223010314,Category01,2.5781632666,-1.91635002883,5759.28559415
b'Constandinos',1468790581.16,-88.0245118697,56.647210765,Category05,2.06972807657,-29.6083308229,8862.89065201
b'Kalaiah',1474023514.78,-65.7067370716,8.01428783595,Category08,2.84863656981,-17.8639944119,8458.78553301
b'Kayzen',1478395597.88,-70.1548756387,-169.524717252,Category08,2.3737874799,-2.5478920122,4942.6616999
b'Cashmiere',1469275197.93,82.0852739695,171.185254672,Category00,0.158577689043,-18.5416884541,1650.39859612
b'Vincel',1480551737.79,-1.38319475824,-13.7876086421,Category09,0.601233882611,19.7674593736,8757.74956452
b'Fabain',1456042657.13,40.1168272001,123.248457876,Category00,0.0957796313284,2.15734348731,4436.97144284
b'Navae',1479855386.85,-74.1341679849,73.5265513086,Category04,3.31166056507,11.9679161087,9576.04079168
b'Arnisha',1479909121.34,79.2864680407,61.7380501152,Category01,2.29093662154,-27.4259557875,6937.6593808
b'Santeria',1457373143.66,-63.7068911779,-161.240606447,Category01,0.323987599166,4.79128933055,586.014407512
b'Akima',1469729374.02,54.4064063382,-168.83140061,Category03,3.41357645692,10.9217095699,3490.13505836
b'Maddison',1468480538.54,-57.0253803187,-77.8198225116,Category06,0.0793323886945,14.2644136837,3305.4985349
b'Donterrius',1483004377.78,-5.13503594919,125.701721924,Category02,3.24927849081,-27.5216241014,2371.48347108
b'Jyll',1466852982.17,80.1578969826,-58.3239997271,Category04,1.76953322064,26.7827572957,9147.57753334
b'Phalicia',1453039367.93,-48.5834471196,-9.58434719466,Category02,0.382799231598,-17.1439705529,7306.46920616
b'Girtie',1456072156.49,-83.7092156544,11.3313617965,Category01,1.65749434497,27.3254613569,8428.00902947
b'Maryliz',1476741368.23,-0.573328141189,175.823374072,Category03,3.24122882687,28.5283139079,9296.7679969
b'Zakhya',1480997530.44,53.3230497403,-92.6712727387,Category07,1.82564224203,14.9063110512,6519.43076815
b'Savvy',1467290168.58,-52.1788868596,-40.4960100767,Category09,2.35899499712,-29.6412635379,2711.59864318
b'Shradha',1466669527.16,6.34294097458,-82.7056602004,Category09,0.371813440309,-23.1324601402,8627.86724555
b'Zelda',1456040765.45,-25.2270123899,164.223107068,Category05,2.10965520764,-23.6429191707,5165.46013595
b'Tejus',1481314662.49,0.158559635455,64.3294199234,Category00,1.55964060282,-17.8133444212,7071.86454403
b'Jhasir',1458761277.26,-31.3545226925,126.982264552,Category00,2.54539113263,-27.5673631257,9544.28498085
b'Maryjoan',1480186637.29,51.8530982142,108.234174855,Category01,0.485836034333,23.1568493633,6851.12927982
b'Kdrian',1466347428.65,-9.79319741278,-131.89011497,Category07,1.05786420549,-27.0241152229,1605.74748926
b'Peta',1452268261.38,15.9040565234,-132.845993047,Category03,1.8943243304,9.16179045262,6086.08957259
b'Asata',1461129264.84,-20.3417739538,131.575088013,Category04,2.94953127885,16.429317325,704.382231286
b'Antyone',1459460384.25,15.2451018899,-68.0349461022,Category09,0.435207557341,1.4443665046,3025.94321676
b'Xavianna',1475909063.19,39.0796551345,168.856606867,Category05,1.30990905635,-14.9500291614,5302.83379295
b'Malayja',1467786510.24,83.7842569534,-131.613086227,Category05,1.54921326412,-25.6717282306,8486.55615239
b'Demetrick',1462413414.83,-11.5464550831,-77.5506773034,Category08,1.26510337709,26.9555888315,8457.90768595
b'Owena',1461463137.4,59.9040446094,-88.1588655065,Category06,1.45622199724,-19.4835347804,8920.94324103
b'Makiley',1451868687.74,-88.3785510033,167.677098209,Category00,3.41618782411,5.25763775059,5037.16655465
b'Trania',1453815563.58,-47.1564408648,-129.30846511,Category03,0.0450091996272,-14.6970821126,3319.4292229
b'Delorean',1461348720.93,35.2701455062,74.7009918382,Category07,3.39862550062,-4.10352448111,1151.00786699
b'Joed',1479150170.31,24.9131620004,-149.753646933,Category08,1.33791195365,0.682382016349,116.365704453
b'Qui',1463521537.96,59.4496204633,124.926571563,Category00,1.81737984797,-20.285315944,2060.97818734
b'Akeela',1453104408.61,-40.9661035942,-129.552066655,Category04,1.14263770088,19.9687405232,4512.45975282
b'Angelyssa',1472049263.53,78.8185164661,-11.6648846223,Category03,1.42540910159,-5.31366157041,6769.59074886
b'Negin',1458184259.18,-29.0339556181,31.0676514494,Category05,2.59516424432,4.69383234278,6510.94643856
b'Donell',1481435738.94,-85.3723377211,-172.616509617,Category07,0.424153904392,0.632666540086,4247.70348293
b'Alexah',1468478752.75,-35.2158650958,-116.145472497,Category04,2.70406065119,-16.7675788998,4022.76724604
b'Blaiklee',1456045559.2,59.938794467,20.7327643279,Category05,2.97814554591,-20.0392950414,1768.33156451
b'Yanais',1468032379.98,26.3350631291,89.7097683278,Category00,1.83255432665,-17.4760647463,9830.39580546
b'Denicia',1463498039.79,-25.1011573082,-3.77275506916,Category03,0.249422255953,10.77277327,1824.34527977
b'Dewanna',1467785750.81,69.6736568397,71.1101913605,Category03,2.07114568106,-29.8975450949,8110.29461843
b'Coryn',1472546841.06,46.6219397788,-76.9473963364,Category08,1.4968293264,10.3012891783,9051.01244313
b'Tyquon',1466332197.99,-41.9162431374,-1.89197214854,Category08,1.90440382354,6.01940988146,3581.47137311
b'Tikina',1470816545.64,-80.0068825195,-2.78911326865,Category06,1.64292405205,28.0383692065,9389.05292536
b'Umberto',1481626660.82,-19.3969216374,40.6343441739,Category00,2.20764537661,-20.3767186129,5733.91156925
b'Kumiko',1452497678.74,83.5828390766,6.1052050459,Category00,2.64251521707,-24.8682429842,4348.21327136
b'Brenette',1460120766.46,12.5948537148,-122.670825868,Category05,1.16879434419,15.1017693901,6381.25204085
b'Anisjon',1475754137.03,-29.7366840752,-30.1280532267,Category07,0.919686635257,-26.7756207049,4088.38275902
b'Lucertia',1457787640.69,-6.55455737578,-148.025243033,Category02,2.19467430484,10.7214369096,3223.85910165
b'Jahdai',1478679880.18,-76.5995402348,-1.83153730555,Category07,0.159712123477,-16.8258768313,8466.25095611
b'Jahree',1475612796.63,51.6872899201,-176.103995927,Category08,2.42568923885,11.0032138666,1774.22679229
b'Jete',1457506461.26,27.4273663025,84.1707098328,Category08,2.05651672363,16.3481351485,898.141524786
b'Jyheim',1455425141.33,-50.1423230857,73.3960641903,Category06,1.92575150115,-21.3932912207,7287.16281691
b'Saadia',1473183546.86,14.2791795727,-62.1340687804,Category04,0.39547874874,16.7477145948,7594.62474227
b'Bertrice',1453774173.51,-60.2449278695,-27.3490796425,Category01,1.2895390007,-17.4750894009,4880.96571706
b'Kellea',1473313864.61,32.9250286314,37.8238857136,Category07,0.223421225261,-6.72616512905,9344.67167707
b'Dekwan',1478473005.42,-44.333394562,99.8346516956,Category00,1.55476802611,29.6880503576,7854.47029212
b'Agapita',1456666730.05,66.2488694868,157.127579428,Category01,0.985769363055,2.0501332865,4318.27697303
b'Alexanda',1482684192.1,-65.8709821163,-31.8796031534,Category07,2.99508459221,15.8183753371,3301.50462234
b'Caeleb',1472308097.42,-64.6434145969,77.2424961721,Category07,0.477603483329,-14.7253149773,2537.57608222
b'Taidyn',1454635066.09,32.2779432211,19.9282655236,Category08,2.64973073781,22.9760803344,3384.06845835
b'Refugia',1455989631.13,-75.9468180917,-136.279647751,Category07,0.900108697367,3.21015867362,3982.81010974
b'Tremesha',1459221636.58,51.8095129043,153.301607886,Category06,0.523812735167,3.92337514045,2549.4978714
b'Tredan',1457893863.53,-33.2238300382,-131.983659032,Category08,3.39040552994,-1.41214536739,8372.75007164
b'Pirley',1466386785.3,-15.5231957629,-117.949290709,Category06,2.03427747221,-21.1635514944,7166.51093793
